"testId","testDate","age","personality","testScore","satisfactionScore"
7526,2024-08-08,53,"Extrovert",51.2,9.4
7527,2024-08-08,17,"Introvert",76.3,7.3
7528,2024-08-08,19,"Extrovert",54.1,9.4
7529,2024-08-08,59,"Introvert",66.7,8.4
7530,2024-08-08,22,"Extrovert",72.3,9.5
7531,2024-08-08,33,"Extrovert",87,10
7532,2024-08-08,54,"Introvert",77.1,9.1
7533,2024-08-08,31,"Extrovert",65,9.8
7534,2024-08-08,30,"Introvert",47.6,7.7
7535,2024-08-08,58,"Extrovert",55.1,8.8
7536,2024-08-08,35,"Introvert",74.4,8.4
7537,2024-08-08,51,"Introvert",58.3,8.2
7538,2024-08-08,57,"Introvert",87.1,9.2
7539,2024-08-08,20,"Extrovert",66.2,9.8
7540,2024-08-08,28,"Introvert",73.1,8.6
7541,2024-08-08,32,"Extrovert",83.9,10
7542,2024-08-08,53,"Introvert",41.1,7.9
7543,2024-08-08,30,"Introvert",79.3,9.1
7544,2024-08-08,29,"Introvert",47.4,8
7545,2024-08-08,53,"Introvert",88.6,8.8
7546,2024-08-08,39,"Introvert",85.7,8.5
7547,2024-08-08,19,"Extrovert",69.6,9.7
7548,2024-08-08,60,"Introvert",90.7,9.6
7549,2024-08-08,21,"Introvert",60.4,8.6
7550,2024-08-08,41,"Extrovert",74.8,9.4
7551,2024-08-08,47,"Introvert",64.3,8.7
7552,2024-08-08,27,"Introvert",73.8,8.6
7553,2024-08-08,17,"Introvert",59.1,9.2
7554,2024-08-08,22,"Extrovert",68.1,9.7
7555,2024-08-09,32,"Extrovert",63.5,9.5
7556,2024-08-09,54,"Introvert",87,7
7557,2024-08-09,50,"Introvert",59,6.3
7558,2024-08-09,51,"Introvert",82.3,7.8
7559,2024-08-09,57,"Introvert",87.1,8.3
7560,2024-08-09,41,"Introvert",74.4,7.1
7561,2024-08-09,45,"Extrovert",77.5,10
7562,2024-08-09,34,"Extrovert",90.2,10
7563,2024-08-09,33,"Introvert",60.9,7.1
7564,2024-08-09,39,"Introvert",75.1,7.6
7565,2024-08-09,23,"Introvert",73.1,7.1
7566,2024-08-09,20,"Introvert",83.5,7.6
7567,2024-08-09,56,"Extrovert",61.2,9.2
7568,2024-08-09,36,"Introvert",84.7,7.7
7569,2024-08-09,57,"Introvert",61.8,6.8
7570,2024-08-09,59,"Extrovert",87,10
7571,2024-08-09,27,"Introvert",82.6,8.1
7572,2024-08-09,60,"Extrovert",64.9,9.8
7573,2024-08-09,55,"Extrovert",52.4,10
7574,2024-08-09,56,"Introvert",83.6,7.6
7575,2024-08-09,30,"Introvert",88.4,6.8
7576,2024-08-09,37,"Introvert",79.6,7.1
7577,2024-08-09,46,"Introvert",64.6,7.6
7578,2024-08-09,44,"Introvert",74.2,7
7579,2024-08-09,25,"Introvert",79,8
7580,2024-08-09,48,"Introvert",75.8,6.7
7581,2024-08-09,56,"Extrovert",69,10
7582,2024-08-09,20,"Introvert",77.1,6.8
7583,2024-08-09,39,"Extrovert",82.4,10
7584,2024-08-09,30,"Introvert",86.5,7.2
7585,2024-08-09,50,"Introvert",67.3,6.7
7586,2024-08-09,35,"Introvert",90.9,7.3
7587,2024-08-09,18,"Extrovert",76.7,10
7588,2024-08-09,33,"Introvert",71.3,8.2
7589,2024-08-09,34,"Introvert",77.9,7
7590,2024-08-09,50,"Introvert",64.6,7.1
7591,2024-08-09,44,"Introvert",66,6.9
7592,2024-08-09,43,"Introvert",77,7.3
7593,2024-08-09,29,"Introvert",76.3,8.1
7594,2024-08-10,18,"Extrovert",74.3,10
7595,2024-08-10,18,"Introvert",87.9,7.6
7596,2024-08-10,19,"Introvert",78.7,6.9
7597,2024-08-10,34,"Extrovert",83.4,10
7598,2024-08-10,42,"Introvert",46.1,6.5
7599,2024-08-10,53,"Extrovert",71.4,10
7600,2024-08-10,37,"Extrovert",73.8,10
7601,2024-08-10,35,"Introvert",81.6,7.1
7602,2024-08-10,36,"Introvert",85.1,7.6
7603,2024-08-10,54,"Introvert",59,7.1
7604,2024-08-10,21,"Introvert",85.7,7.3
7605,2024-08-10,51,"Introvert",78.2,7.3
7606,2024-08-10,41,"Introvert",69,6.4
7607,2024-08-10,36,"Introvert",71.3,7.4
7608,2024-08-10,57,"Introvert",78,7.4
7609,2024-08-10,44,"Introvert",68.3,6.7
7610,2024-08-10,30,"Introvert",68,6.9
7611,2024-08-10,17,"Introvert",45.9,6.2
7612,2024-08-10,38,"Extrovert",86.2,10
7613,2024-08-10,22,"Introvert",62.2,6.8
7614,2024-08-10,60,"Extrovert",62,9.8
7615,2024-08-10,30,"Introvert",51.6,6.7
7616,2024-08-10,36,"Introvert",72.3,7.4
7617,2024-08-10,25,"Introvert",91.9,7.2
7618,2024-08-10,20,"Introvert",86.7,6.8
7619,2024-08-10,37,"Introvert",65.2,6.6
7620,2024-08-10,53,"Extrovert",60.7,9.8
7621,2024-08-10,16,"Extrovert",100,10
7622,2024-08-10,35,"Extrovert",56.5,9.7
7623,2024-08-10,52,"Introvert",65.6,6.7
7624,2024-08-10,32,"Extrovert",68.9,9.9
7625,2024-08-10,38,"Introvert",58.3,7.1
7626,2024-08-10,29,"Introvert",86.3,7.1
7627,2024-08-10,59,"Introvert",43.8,5.9
7628,2024-08-10,55,"Extrovert",62,10
7629,2024-08-10,35,"Extrovert",78.9,9.8
7630,2024-08-10,34,"Extrovert",90.5,10
7631,2024-08-10,38,"Extrovert",60.4,10
7632,2024-08-10,32,"Extrovert",59.1,9.4
7633,2024-08-10,31,"Extrovert",64.5,9.7
7634,2024-08-11,34,"Extrovert",67,9
7635,2024-08-11,47,"Extrovert",82.1,9.1
7636,2024-08-11,30,"Introvert",71.8,9
7637,2024-08-11,42,"Introvert",54.3,8.3
7638,2024-08-11,58,"Introvert",85,9.2
7639,2024-08-11,23,"Introvert",82.1,10
7640,2024-08-11,19,"Extrovert",58.3,8.9
7641,2024-08-11,24,"Introvert",61.9,9.8
7642,2024-08-11,25,"Extrovert",71.9,8.7
7643,2024-08-11,23,"Extrovert",73.6,8.7
7644,2024-08-11,36,"Extrovert",78.1,9.4
7645,2024-08-11,55,"Extrovert",70.3,7.6
7646,2024-08-11,30,"Introvert",74.2,10
7647,2024-08-11,19,"Extrovert",69.7,9.1
7648,2024-08-11,19,"Introvert",82.3,10
7649,2024-08-11,16,"Introvert",81.7,9.7
7650,2024-08-11,31,"Introvert",68.4,9.6
7651,2024-08-11,40,"Introvert",61.7,9.4
7652,2024-08-11,55,"Extrovert",69.8,9.1
7653,2024-08-11,50,"Introvert",72.4,10
7654,2024-08-11,26,"Introvert",95.4,10
7655,2024-08-11,55,"Introvert",65,9.8
7656,2024-08-11,35,"Extrovert",59.9,7.5
7657,2024-08-12,35,"Extrovert",64,9.8
7658,2024-08-12,39,"Introvert",77.9,9.2
7659,2024-08-12,47,"Introvert",64.2,8.8
7660,2024-08-12,55,"Introvert",69.3,9
7661,2024-08-12,25,"Introvert",88.6,8.6
7662,2024-08-12,33,"Extrovert",77.8,10
7663,2024-08-12,58,"Extrovert",78.8,9.8
7664,2024-08-12,38,"Extrovert",64.2,9.8
7665,2024-08-12,55,"Introvert",82.6,9.5
7666,2024-08-12,58,"Introvert",79.2,9.2
7667,2024-08-12,53,"Extrovert",76.2,9.4
7668,2024-08-12,34,"Extrovert",72.8,9.3
7669,2024-08-12,33,"Extrovert",62,9.6
7670,2024-08-12,32,"Introvert",80.4,8.8
7671,2024-08-12,45,"Introvert",70.2,8.8
7672,2024-08-12,34,"Extrovert",86.8,8.8
7673,2024-08-12,55,"Extrovert",100,10
7674,2024-08-12,42,"Introvert",78.5,9.8
7675,2024-08-12,47,"Extrovert",56,8.9
7676,2024-08-12,25,"Extrovert",57.8,10
7677,2024-08-12,54,"Extrovert",53,8.6
7678,2024-08-12,31,"Extrovert",56.2,9.8
7679,2024-08-12,24,"Introvert",57.3,8.9
7680,2024-08-12,25,"Extrovert",69.3,9
7681,2024-08-12,52,"Introvert",77.2,9.4
7682,2024-08-12,48,"Introvert",68.3,8.9
7683,2024-08-12,16,"Extrovert",98.4,9.4
7684,2024-08-12,20,"Introvert",59.9,8.8
7685,2024-08-12,21,"Extrovert",77.1,9.9
7686,2024-08-13,39,"Introvert",75.5,5.3
7687,2024-08-13,52,"Introvert",82.7,5.8
7688,2024-08-13,30,"Extrovert",70.9,10
7689,2024-08-13,57,"Extrovert",62,9.4
7690,2024-08-13,59,"Introvert",84.2,6.5
7691,2024-08-13,52,"Introvert",65.5,4.4
7692,2024-08-13,52,"Extrovert",64.4,10
7693,2024-08-13,49,"Introvert",94,6
7694,2024-08-13,31,"Introvert",99.1,5.3
7695,2024-08-13,23,"Introvert",67.3,4.7
7696,2024-08-13,26,"Extrovert",73.7,10
7697,2024-08-13,52,"Introvert",70.2,5.2
7698,2024-08-13,38,"Extrovert",60.7,9.5
7699,2024-08-13,29,"Extrovert",76.9,9.4
7700,2024-08-13,59,"Introvert",68.2,5.3
7701,2024-08-13,59,"Introvert",90.5,4.9
7702,2024-08-13,53,"Extrovert",60.1,9
7703,2024-08-13,46,"Introvert",51.9,4.8
7704,2024-08-13,30,"Extrovert",98.7,10
7705,2024-08-13,52,"Introvert",52.6,4.7
7706,2024-08-13,45,"Introvert",42.1,5.3
7707,2024-08-13,20,"Introvert",63.5,5.5
7708,2024-08-13,21,"Introvert",58.4,5.2
7709,2024-08-13,18,"Introvert",58.7,4.9
7710,2024-08-13,56,"Introvert",83.9,5.8
7711,2024-08-13,22,"Introvert",81.3,6.3
7712,2024-08-13,58,"Introvert",52.5,4.6
7713,2024-08-13,41,"Introvert",79.7,5.4
7714,2024-08-13,32,"Extrovert",67.8,9.6
7715,2024-08-13,33,"Extrovert",77.1,9.4
7716,2024-08-13,58,"Introvert",76.3,5.3
7717,2024-08-13,21,"Extrovert",72,9.5
7718,2024-08-13,21,"Extrovert",64.2,8.6
7719,2024-08-13,36,"Introvert",66.5,5.5
7720,2024-08-13,56,"Introvert",75.8,5.8
7721,2024-08-13,32,"Extrovert",53.9,10
7722,2024-08-13,40,"Extrovert",84.7,9.6
7723,2024-08-13,26,"Introvert",62.7,5.2
7724,2024-08-13,29,"Introvert",72.5,5.4
7725,2024-08-13,45,"Extrovert",73.4,9.1
7726,2024-08-13,34,"Introvert",89.1,5.3
7727,2024-08-13,52,"Extrovert",55.3,8.8
7728,2024-08-13,59,"Introvert",74.4,6
7729,2024-08-13,24,"Extrovert",76.5,10
7730,2024-08-13,44,"Introvert",57.9,5.1
7731,2024-08-13,56,"Introvert",70.5,4.7
7732,2024-08-14,26,"Introvert",71.1,7.8
7733,2024-08-14,26,"Extrovert",82.3,10
7734,2024-08-14,55,"Extrovert",69.6,9.6
7735,2024-08-14,25,"Introvert",61.7,8
7736,2024-08-14,39,"Introvert",89.9,8.7
7737,2024-08-14,32,"Introvert",59.9,7.7
7738,2024-08-14,52,"Introvert",76.8,9.1
7739,2024-08-14,43,"Introvert",92.2,8.9
7740,2024-08-14,44,"Introvert",83.8,8.4
7741,2024-08-14,43,"Extrovert",78.2,9.8
7742,2024-08-14,53,"Extrovert",52.4,9.8
7743,2024-08-14,25,"Introvert",58.2,7.5
7744,2024-08-14,57,"Introvert",67,8.6
7745,2024-08-14,37,"Introvert",60.3,7.5
7746,2024-08-14,25,"Introvert",73.2,8.1
7747,2024-08-14,16,"Introvert",58.5,8.1
7748,2024-08-14,59,"Introvert",75.5,8.2
7749,2024-08-14,51,"Introvert",51.2,8.1
7750,2024-08-14,16,"Extrovert",91.6,9.9
7751,2024-08-14,39,"Introvert",68.4,7.3
7752,2024-08-14,26,"Introvert",77.2,8.9
7753,2024-08-14,36,"Introvert",56.8,7.4
7754,2024-08-14,31,"Extrovert",68,9.6
7755,2024-08-14,41,"Extrovert",45.7,9.5
7756,2024-08-14,21,"Extrovert",76.5,10
7757,2024-08-14,16,"Extrovert",56.4,9.8
7758,2024-08-14,55,"Introvert",59.8,7.5
7759,2024-08-14,41,"Introvert",78.9,8.5
7760,2024-08-14,24,"Extrovert",77.9,10
7761,2024-08-14,42,"Extrovert",73.4,9.8
7762,2024-08-14,32,"Extrovert",89.3,9.8
7763,2024-08-14,58,"Extrovert",78.5,9.6
7764,2024-08-14,19,"Introvert",66.9,8
7765,2024-08-14,19,"Introvert",87.4,8.7
7766,2024-08-15,35,"Extrovert",82.5,10
7767,2024-08-15,58,"Extrovert",76.7,9.5
7768,2024-08-15,58,"Extrovert",64.8,9.2
7769,2024-08-15,39,"Introvert",88,7.3
7770,2024-08-15,35,"Introvert",69.6,6.8
7771,2024-08-15,45,"Introvert",90.5,8
7772,2024-08-15,24,"Introvert",76.9,6.9
7773,2024-08-15,59,"Introvert",74.5,7.4
7774,2024-08-15,46,"Extrovert",62.3,9.6
7775,2024-08-15,31,"Introvert",72.6,6.1
7776,2024-08-15,27,"Introvert",54.8,6.6
7777,2024-08-15,17,"Extrovert",69.9,10
7778,2024-08-15,33,"Extrovert",74.7,10
7779,2024-08-15,32,"Extrovert",60.1,10
7780,2024-08-15,57,"Introvert",67.7,6.5
7781,2024-08-15,40,"Introvert",70,6.8
7782,2024-08-15,33,"Introvert",62.6,7.3
7783,2024-08-15,55,"Extrovert",66.7,9.3
7784,2024-08-15,35,"Introvert",64,6
7785,2024-08-15,34,"Introvert",69.6,6.9
7786,2024-08-15,37,"Introvert",61.3,6.6
7787,2024-08-15,59,"Introvert",63.8,6.6
7788,2024-08-15,47,"Introvert",53.1,6.1
7789,2024-08-15,19,"Introvert",84.6,7.4
7790,2024-08-15,54,"Introvert",66.6,6.7
7791,2024-08-15,52,"Extrovert",72,9.6
7792,2024-08-15,27,"Extrovert",89.9,10
7793,2024-08-15,52,"Introvert",90.8,7
7794,2024-08-15,22,"Extrovert",60.6,10
7795,2024-08-15,20,"Introvert",60.5,6.7
7796,2024-08-15,45,"Introvert",64.1,7.1
7797,2024-08-15,29,"Introvert",73.3,7.2
7798,2024-08-15,27,"Extrovert",81.7,10
7799,2024-08-15,39,"Introvert",81.6,7.3
7800,2024-08-15,20,"Extrovert",85.6,10
7801,2024-08-15,16,"Extrovert",66.8,10
7802,2024-08-15,60,"Extrovert",63.7,9.4
7803,2024-08-15,17,"Extrovert",67.4,9.7
7804,2024-08-15,50,"Extrovert",74.2,9.7
7805,2024-08-15,45,"Introvert",76.3,6.8
7806,2024-08-16,19,"Introvert",50.5,9.8
7807,2024-08-16,37,"Introvert",42.7,9.3
7808,2024-08-16,40,"Introvert",74.4,10
7809,2024-08-16,27,"Introvert",55.1,9.6
7810,2024-08-16,60,"Extrovert",95.9,8.6
7811,2024-08-16,19,"Introvert",59.8,8.8
7812,2024-08-16,41,"Introvert",73.6,9.8
7813,2024-08-16,20,"Introvert",56.7,8.9
7814,2024-08-16,22,"Introvert",82.7,9.9
7815,2024-08-16,17,"Introvert",55.7,9.8
7816,2024-08-16,28,"Introvert",86,9.5
7817,2024-08-16,19,"Introvert",74,9.1
7818,2024-08-16,20,"Introvert",66.5,9.7
7819,2024-08-16,41,"Introvert",59.6,8.8
7820,2024-08-16,27,"Introvert",70.5,10
7821,2024-08-16,25,"Introvert",51.8,9.3
7822,2024-08-16,27,"Extrovert",75.3,9.2
7823,2024-08-16,22,"Introvert",100,9
7824,2024-08-16,40,"Extrovert",66.7,9
7825,2024-08-16,43,"Introvert",74.7,9.9
7826,2024-08-16,30,"Introvert",62.9,9
7827,2024-08-16,35,"Introvert",74.1,9.9
7828,2024-08-16,55,"Introvert",82.7,9.4
7829,2024-08-16,40,"Introvert",76.3,9.7
7830,2024-08-17,60,"Extrovert",85.8,10
7831,2024-08-17,22,"Introvert",71.4,7.1
7832,2024-08-17,38,"Extrovert",77.5,10
7833,2024-08-17,51,"Introvert",59,6.7
7834,2024-08-17,47,"Extrovert",82.6,10
7835,2024-08-17,35,"Extrovert",66.6,9.8
7836,2024-08-17,17,"Introvert",74.8,7.1
7837,2024-08-17,35,"Extrovert",60.6,9.9
7838,2024-08-17,20,"Extrovert",69.8,10
7839,2024-08-17,57,"Introvert",63.8,6.2
7840,2024-08-17,57,"Introvert",79.3,7.2
7841,2024-08-17,35,"Introvert",54.3,7.5
7842,2024-08-17,41,"Introvert",86.3,7.1
7843,2024-08-17,36,"Extrovert",50,9.5
7844,2024-08-17,46,"Introvert",31.4,6.1
7845,2024-08-17,36,"Extrovert",34.8,9.7
7846,2024-08-17,18,"Introvert",77.8,7.3
7847,2024-08-17,28,"Introvert",66.9,8
7848,2024-08-17,51,"Extrovert",68.3,9.9
7849,2024-08-17,49,"Introvert",89.6,7.2
7850,2024-08-17,51,"Introvert",51,6.4
7851,2024-08-17,50,"Extrovert",71.2,9.8
7852,2024-08-17,51,"Extrovert",63.9,10
7853,2024-08-17,41,"Extrovert",64,9.8
7854,2024-08-17,52,"Introvert",67.4,6.1
7855,2024-08-17,42,"Introvert",80.6,8.5
7856,2024-08-17,46,"Introvert",55.9,6.5
7857,2024-08-17,34,"Extrovert",58.4,10
7858,2024-08-17,57,"Introvert",51.4,6.3
7859,2024-08-17,31,"Extrovert",92.6,9.9
7860,2024-08-17,31,"Introvert",64.9,6.9
7861,2024-08-17,47,"Introvert",81.5,7.3
7862,2024-08-17,25,"Introvert",52.7,6.4
7863,2024-08-17,28,"Introvert",60.4,6.7
7864,2024-08-17,18,"Introvert",65.1,6.6
7865,2024-08-17,55,"Extrovert",54.1,10
7866,2024-08-17,50,"Extrovert",63.9,9.9
7867,2024-08-17,31,"Extrovert",66,10
7868,2024-08-17,23,"Extrovert",80.2,10
7869,2024-08-17,17,"Introvert",61.2,6.8
7870,2024-08-18,48,"Introvert",58.7,6.4
7871,2024-08-18,49,"Extrovert",69.5,10
7872,2024-08-18,41,"Extrovert",72.6,9.7
7873,2024-08-18,37,"Extrovert",55.6,10
7874,2024-08-18,16,"Introvert",75.4,6
7875,2024-08-18,32,"Introvert",57.5,6.7
7876,2024-08-18,18,"Introvert",40.8,6.9
7877,2024-08-18,26,"Extrovert",59.5,10
7878,2024-08-18,24,"Introvert",57,5.7
7879,2024-08-18,26,"Extrovert",66.3,10
7880,2024-08-18,29,"Introvert",96.8,6.9
7881,2024-08-18,51,"Introvert",73.4,6.6
7882,2024-08-18,34,"Extrovert",98.1,10
7883,2024-08-18,49,"Introvert",77.6,7
7884,2024-08-18,25,"Extrovert",92.8,10
7885,2024-08-18,25,"Extrovert",61.8,10
7886,2024-08-18,55,"Introvert",76.9,6.1
7887,2024-08-18,18,"Introvert",74.9,6.5
7888,2024-08-18,55,"Extrovert",77.6,10
7889,2024-08-18,35,"Introvert",66.8,6.9
7890,2024-08-18,39,"Extrovert",74.3,10
7891,2024-08-18,42,"Extrovert",74.1,9.3
7892,2024-08-18,20,"Extrovert",89.9,9.7
7893,2024-08-18,41,"Introvert",79.9,6.2
7894,2024-08-18,16,"Extrovert",58.7,9.8
7895,2024-08-18,22,"Extrovert",52.7,9.7
7896,2024-08-18,25,"Introvert",75.2,6.5
7897,2024-08-18,24,"Extrovert",74.2,10
7898,2024-08-18,59,"Extrovert",69.5,10
7899,2024-08-18,37,"Extrovert",82.4,10
7900,2024-08-18,54,"Introvert",78.9,6.4
7901,2024-08-18,58,"Introvert",63.4,6.7
7902,2024-08-18,37,"Introvert",90.2,6.6
7903,2024-08-18,45,"Introvert",65.4,6.5
7904,2024-08-18,27,"Extrovert",56.2,9.4
7905,2024-08-18,47,"Introvert",60.4,6.2
7906,2024-08-18,45,"Extrovert",80.3,9.6
7907,2024-08-18,27,"Introvert",71.5,6.4
7908,2024-08-18,40,"Introvert",57.4,6.4
7909,2024-08-18,33,"Introvert",82.4,6.7
7910,2024-08-18,24,"Introvert",66.6,6.2
7911,2024-08-18,30,"Extrovert",83.4,9.4
7912,2024-08-19,27,"Extrovert",64.3,9.4
7913,2024-08-19,40,"Introvert",77.7,6.5
7914,2024-08-19,50,"Introvert",66.2,6.7
7915,2024-08-19,20,"Introvert",62.8,7.1
7916,2024-08-19,54,"Introvert",66.3,7.2
7917,2024-08-19,60,"Introvert",70.9,6.6
7918,2024-08-19,51,"Introvert",63.7,6.8
7919,2024-08-19,40,"Extrovert",42.7,9.3
7920,2024-08-19,56,"Extrovert",70.1,10
7921,2024-08-19,37,"Introvert",64.1,6.9
7922,2024-08-19,37,"Extrovert",100,9.7
7923,2024-08-19,58,"Extrovert",72.5,9.4
7924,2024-08-19,29,"Extrovert",83,10
7925,2024-08-19,28,"Introvert",73.6,6.3
7926,2024-08-19,22,"Introvert",77.1,6.6
7927,2024-08-19,21,"Introvert",84.3,7.1
7928,2024-08-19,24,"Extrovert",52.6,9.7
7929,2024-08-19,54,"Introvert",35.2,6
7930,2024-08-19,28,"Extrovert",66.7,9.7
7931,2024-08-19,43,"Introvert",63.4,6.7
7932,2024-08-19,47,"Introvert",81.3,7
7933,2024-08-19,27,"Introvert",71.8,6.8
7934,2024-08-19,48,"Introvert",66,6.9
7935,2024-08-19,52,"Extrovert",73.9,10
7936,2024-08-19,29,"Introvert",68.9,6.7
7937,2024-08-19,43,"Introvert",56.7,6.1
7938,2024-08-19,36,"Introvert",63.4,6.7
7939,2024-08-19,29,"Introvert",81.4,7.1
7940,2024-08-19,41,"Introvert",78.4,7.4
7941,2024-08-19,33,"Introvert",70.2,6.8
7942,2024-08-19,29,"Introvert",50.6,6.2
7943,2024-08-19,52,"Introvert",72.4,6.4
7944,2024-08-19,37,"Introvert",73.7,6.7
7945,2024-08-19,44,"Introvert",55.2,7.2
7946,2024-08-19,26,"Extrovert",84.3,10
7947,2024-08-19,27,"Introvert",70.4,6.7
7948,2024-08-19,53,"Extrovert",66.6,9.8
7949,2024-08-19,52,"Introvert",77.8,6.7
7950,2024-08-19,19,"Extrovert",66,9.9
7951,2024-08-19,25,"Extrovert",70.6,10
7952,2024-08-19,19,"Introvert",58.8,6.3
7953,2024-08-20,41,"Introvert",85.3,8.1
7954,2024-08-20,23,"Introvert",89.3,8.2
7955,2024-08-20,58,"Introvert",60.3,6.6
7956,2024-08-20,35,"Introvert",62.1,7.2
7957,2024-08-20,58,"Introvert",70.5,8.4
7958,2024-08-20,57,"Introvert",79.4,7.7
7959,2024-08-20,20,"Extrovert",67.1,9.3
7960,2024-08-20,36,"Introvert",66.4,7.6
7961,2024-08-20,40,"Extrovert",69.8,10
7962,2024-08-20,43,"Extrovert",90.9,10
7963,2024-08-20,28,"Introvert",76.3,7.5
7964,2024-08-20,49,"Extrovert",66.1,10
7965,2024-08-20,18,"Extrovert",63.7,9.9
7966,2024-08-20,50,"Extrovert",90.5,9.8
7967,2024-08-20,33,"Introvert",82,9.1
7968,2024-08-20,55,"Introvert",72.3,8.1
7969,2024-08-20,47,"Introvert",73,7
7970,2024-08-20,18,"Extrovert",100,10
7971,2024-08-20,36,"Introvert",56.5,7.6
7972,2024-08-20,29,"Extrovert",74.2,10
7973,2024-08-20,32,"Introvert",62.3,7.1
7974,2024-08-20,57,"Introvert",79.4,7.8
7975,2024-08-20,34,"Introvert",78.4,8
7976,2024-08-20,45,"Extrovert",55.8,9.9
7977,2024-08-20,57,"Introvert",66,7.4
7978,2024-08-20,54,"Extrovert",67.1,10
7979,2024-08-20,42,"Extrovert",53.2,9.9
7980,2024-08-20,24,"Introvert",70.4,7.5
7981,2024-08-20,41,"Introvert",67.5,7
7982,2024-08-20,49,"Introvert",92.2,9
7983,2024-08-20,16,"Extrovert",66.1,10
7984,2024-08-20,18,"Extrovert",74.7,10
7985,2024-08-20,53,"Extrovert",54.7,9.3
7986,2024-08-20,47,"Extrovert",79.8,9.7
7987,2024-08-20,45,"Introvert",69.2,8
7988,2024-08-20,48,"Extrovert",75.7,10
7989,2024-08-20,25,"Extrovert",80.5,10
7990,2024-08-21,19,"Introvert",52.5,7.4
7991,2024-08-21,35,"Extrovert",74.3,9.8
7992,2024-08-21,33,"Introvert",100,8.1
7993,2024-08-21,23,"Extrovert",91.1,10
7994,2024-08-21,31,"Extrovert",69.7,8.9
7995,2024-08-21,39,"Extrovert",75.4,10
7996,2024-08-21,40,"Introvert",54.6,7.6
7997,2024-08-21,43,"Extrovert",54.9,9
7998,2024-08-21,30,"Extrovert",79.7,9.7
7999,2024-08-21,27,"Introvert",52.6,7.4
8000,2024-08-21,36,"Extrovert",71,10
8001,2024-08-21,52,"Introvert",70.6,7.2
8002,2024-08-21,18,"Extrovert",83.1,9.7
8003,2024-08-21,44,"Extrovert",94.7,10
8004,2024-08-21,53,"Introvert",60.5,7.5
8005,2024-08-21,22,"Extrovert",82.9,9.9
8006,2024-08-21,58,"Introvert",60.5,7.8
8007,2024-08-21,33,"Introvert",56.3,7.7
8008,2024-08-21,23,"Extrovert",75.7,10
8009,2024-08-21,42,"Introvert",86,7.5
8010,2024-08-21,22,"Extrovert",60.8,9
8011,2024-08-21,26,"Introvert",69.8,8.3
8012,2024-08-21,16,"Introvert",63.2,7
8013,2024-08-21,60,"Introvert",59.2,8.3
8014,2024-08-21,21,"Introvert",70.7,7.8
8015,2024-08-21,35,"Introvert",62.7,7.6
8016,2024-08-21,48,"Introvert",81,8.2
8017,2024-08-21,20,"Introvert",90.7,7.7
8018,2024-08-21,33,"Extrovert",82.3,10
8019,2024-08-21,42,"Introvert",65.9,7.7
8020,2024-08-21,39,"Extrovert",73.3,9.6
8021,2024-08-21,41,"Introvert",51,7.3
8022,2024-08-21,38,"Introvert",62.8,7.4
8023,2024-08-21,58,"Introvert",87.3,7.5
8024,2024-08-21,40,"Introvert",53.1,7.4
8025,2024-08-21,54,"Introvert",95.4,8.4
8026,2024-08-21,40,"Introvert",54.9,7.5
8027,2024-08-22,60,"Introvert",75.5,5.6
8028,2024-08-22,27,"Introvert",76.1,6.7
8029,2024-08-22,32,"Introvert",65.6,5.2
8030,2024-08-22,27,"Introvert",67.5,5.2
8031,2024-08-22,22,"Introvert",73.4,5.9
8032,2024-08-22,29,"Extrovert",79.6,10
8033,2024-08-22,56,"Introvert",67.4,5.4
8034,2024-08-22,39,"Extrovert",70.1,10
8035,2024-08-22,26,"Introvert",52.9,4.7
8036,2024-08-22,36,"Extrovert",66.7,10
8037,2024-08-22,58,"Introvert",49.7,5.9
8038,2024-08-22,39,"Introvert",70.7,5.5
8039,2024-08-22,20,"Introvert",63.9,5.4
8040,2024-08-22,37,"Extrovert",99.7,10
8041,2024-08-22,33,"Introvert",50.2,4.9
8042,2024-08-22,18,"Extrovert",82.3,10
8043,2024-08-22,29,"Introvert",62.5,4.7
8044,2024-08-22,22,"Introvert",87.1,6.1
8045,2024-08-22,19,"Introvert",69.7,6
8046,2024-08-22,55,"Extrovert",71.3,10
8047,2024-08-22,60,"Introvert",88.8,6.1
8048,2024-08-22,17,"Introvert",49.7,5.2
8049,2024-08-22,35,"Introvert",48.5,5.7
8050,2024-08-22,45,"Introvert",52.4,5.3
8051,2024-08-22,52,"Introvert",63.5,5.4
8052,2024-08-22,44,"Introvert",53,5.4
8053,2024-08-22,18,"Introvert",80.4,5.6
8054,2024-08-22,34,"Extrovert",52.7,9.2
8055,2024-08-22,28,"Introvert",82.8,6.1
8056,2024-08-22,34,"Introvert",60.6,6
8057,2024-08-22,24,"Extrovert",62.9,9.6
8058,2024-08-22,16,"Extrovert",83,9
8059,2024-08-22,30,"Introvert",65,5.2
8060,2024-08-22,21,"Extrovert",78,9.7
8061,2024-08-22,31,"Extrovert",78,10
8062,2024-08-22,28,"Introvert",64.8,5.5
8063,2024-08-22,30,"Extrovert",77.3,10
8064,2024-08-22,28,"Extrovert",86.6,9.7
8065,2024-08-22,48,"Introvert",57.7,6.2
8066,2024-08-22,17,"Introvert",64.4,5.2
8067,2024-08-22,26,"Extrovert",85.3,10
8068,2024-08-22,33,"Extrovert",72.2,10
8069,2024-08-22,41,"Introvert",89.8,6.6
